Time	pitch	roll	yawt	magErr	temperature	magp X	magp Y	magp Z	accelp X	accelp Y	accelp Z	gyrop X	gyrop Y	gyrop Z
22120	0.02761336	0.49748042	0.64279175	0.49168411	29.87100220	248.01814270	52.87693024	389.63992310	-0.30595350	7.77190781	1000.20758057	-0.00002709	-0.00001793	-0.00001908	
22140	0.02914756	0.49679703	0.64007568	0.65407068	29.87100220	247.10964966	52.86140060	388.29507446	0.74198627	7.44788027	999.24389648	0.00001378	-0.00003869	-0.00003122	
22160	0.02701798	0.49917060	0.63607788	0.23199952	29.87100220	247.63922119	52.39732361	388.67999268	0.79398298	7.91786003	1001.31268311	0.00000089	-0.00003445	0.00001392	
22180	0.02326633	0.49997902	0.63916016	1.32204008	29.87100220	248.22070312	51.14802551	388.87921143	0.41321898	8.08720398	999.39135742	-0.00002665	-0.00001395	0.00004624	
22200	0.01927752	0.49768010	0.64495850	1.09823740	29.87100220	247.78631592	51.19776535	389.03787231	-0.07037592	8.61600685	1000.31420898	-0.00001804	0.00003591	-0.00003168	
22220	0.01893119	0.49454215	0.64483643	1.57074952	29.87100220	247.45172119	50.67125320	388.90670776	-0.22561312	7.44568777	999.72589111	-0.00000580	-0.00004086	0.00000501	
22240	0.01354213	0.49250728	0.64639282	1.15745020	29.87100220	246.78044128	50.97455215	388.07250977	-0.05892611	7.53765202	1000.45861816	-0.00007100	-0.00001897	-0.00000220	
22260	0.01102162	0.48953828	0.64794922	1.45878232	29.87100220	247.40393066	50.72249985	388.79660034	-0.05816460	7.78346825	1000.86102295	0.00001524	-0.00000128	0.00004353	
22280	0.01300966	0.48884603	0.65808105	2.61246395	29.87100220	248.31973267	49.63558197	389.44888306	-0.69118500	8.95119572	998.95831299	-0.00001654	0.00003735	-0.00003020	
22300	0.01518065	0.48994762	0.65820312	0.24110499	29.87100220	247.78083801	52.08966446	389.50375366	-0.55625582	8.40736008	1000.02984619	-0.00003206	-0.00003190	0.00001791	
22320	0.01368215	0.48650473	0.66183472	1.07035589	29.87100220	248.36422729	51.25450134	388.99536133	-0.68204832	7.62412262	998.49652100	0.00002829	-0.00006501	-0.00003258	
22340	0.00836324	0.48716202	0.65917969	0.97332656	29.87100220	246.81898499	51.97612381	389.31607056	0.24732637	7.58940744	998.25946045	0.00002159	0.00000621	-0.00000466	
22360	0.00813653	0.48951605	0.65783691	0.42302069	29.87100220	247.06361389	51.86915970	388.59939575	1.39383364	8.27665329	1000.82073975	0.00000663	-0.00000727	-0.00003371	
22380	0.00732328	0.49086004	0.65948486	1.39817536	29.87100220	248.51271057	51.25069046	388.16903687	-0.81754017	10.04057980	999.66851807	-0.00000669	-0.00002671	0.00007851	
22400	0.00681413	0.49301645	0.66809082	1.26884186	29.87100220	247.97778320	50.94048309	389.47695923	0.77838612	8.25528526	999.71655273	-0.00001467	-0.00003628	-0.00000923	
22420	0.00382820	0.48765460	0.67492676	1.12902224	29.87100220	248.79505920	52.51078033	388.59512329	-0.71594810	7.92115593	999.71258545	0.00001344	0.00001295	-0.00001969	
22440	0.00309313	0.48520496	0.67791748	1.38967979	29.87100220	248.31863403	50.78233719	388.81610107	0.54743290	7.90861702	1000.82214355	-0.00000701	0.00001969	-0.00001434	
22460	0.00572248	0.48256850	0.67587280	1.01178980	29.87100220	248.41163635	52.45330429	388.25442505	-0.39557743	7.75491714	999.06640625	-0.00004058	-0.00000936	0.00003805	
22480	0.00243133	0.47734976	0.68002319	0.64209467	29.87100220	248.41137695	51.88092041	388.73663330	0.78654242	7.90394783	1000.33496094	0.00002911	0.00003231	-0.00000196	
22500	0.00671153	0.48031566	0.68045044	0.92868096	29.87100220	247.15338135	52.19045639	389.71527100	-0.67487192	8.24851990	1000.19512939	0.00002617	0.00002428	0.00000564	
22520	0.00783482	0.48323658	0.68103027	0.65358716	29.87100220	247.01629639	51.50328064	388.69927979	-0.19505835	8.85314560	1000.18627930	-0.00002857	-0.00007202	0.00002877	
22540	0.00169149	0.48048407	0.68887329	1.72356379	29.87100220	247.07168579	50.14101791	388.22180176	0.88160276	9.44436264	998.83728027	-0.00000737	-0.00001137	0.00006933	
22560	0.00302753	0.48530090	0.69366455	0.77017218	29.87100220	248.36338806	52.19269943	388.46762085	-0.92027903	8.60800362	1000.30822754	0.00001112	-0.00001908	-0.00001112	
22580	0.00349146	0.48713821	0.69689941	1.01466608	29.87100220	247.79138184	50.98320770	388.14779663	0.04429102	8.72672939	999.57940674	0.00002195	-0.00005271	-0.00000486	
22600	0.00413431	0.48562273	0.70211792	0.93304902	29.87100220	247.64692688	50.98202133	388.14492798	-0.20178223	8.47398663	998.84930420	0.00005035	0.00000942	0.00001610	
22620	0.00333759	0.48466143	0.70767212	1.36206746	29.87100220	247.45339966	50.51300049	388.68142700	-0.91584206	8.24971008	1000.43786621	0.00007109	0.00000822	-0.00006293	
22640	0.00303310	0.48616162	0.70599365	1.34590423	29.87100220	248.84759521	51.98509979	388.08465576	0.89493799	7.88074780	998.62487793	-0.00000881	0.00002448	0.00004122	
22660	0.00424971	0.48553905	0.70565796	0.95750624	29.87100220	247.39921570	51.19692993	389.41720581	-0.92073154	8.36276531	999.94653320	0.00000148	0.00001330	-0.00005340	
22680	0.00343503	0.48282987	0.70291138	0.66078842	29.87100220	247.98075867	51.35327911	388.54833984	1.01864052	8.61934280	999.83306885	-0.00000353	-0.00002260	-0.00000343	
22700	0.00378689	0.48081860	0.70693970	0.53677940	29.87100220	248.07391357	51.41004181	389.15969849	-0.32322216	8.96158028	999.44964600	0.00004259	-0.00001790	-0.00002337	
22720	0.00374591	0.48435786	0.71173096	0.70486206	29.87100220	247.79040527	51.24474716	388.15475464	-0.09436846	9.42651939	998.21942139	-0.00008083	0.00001003	0.00003743	
22740	0.00520575	0.47996694	0.71707153	2.36190939	29.87100220	248.27795410	49.57521057	388.17507935	0.17667723	7.89301395	999.96405029	-0.00000343	0.00002192	-0.00002864	
22760	0.00663623	0.47871730	0.71948242	0.18036047	29.87100220	247.54721069	51.61025238	388.38079834	0.73231697	8.57029533	999.38378906	-0.00005270	-0.00001328	-0.00001365	
22780	0.00631334	0.47583261	0.72537231	1.36663437	29.87100220	247.83795166	50.41288757	388.90737915	0.04896593	8.24668694	999.58923340	0.00004428	-0.00002398	0.00001498	
22800	0.00327383	0.47608480	0.72357178	1.05867863	29.87100220	247.78417969	52.76233292	388.30563354	-0.24488449	8.38722324	998.40258789	0.00000402	-0.00000384	0.00000985	
22820	0.00433958	0.47870439	0.72927856	1.41608024	29.87100220	247.88816833	50.35864639	388.51998901	-0.31997919	9.21203423	1000.17803955	-0.00001871	-0.00000359	0.00001152	
22840	0.00354292	0.47937241	0.73666382	1.18992209	29.87100220	247.59866333	50.51319122	388.51846313	-0.92330837	8.72453594	1000.06134033	-0.00001144	-0.00002780	-0.00008672	
22860	0.00405310	0.47780418	0.73272705	0.50763750	29.87100220	247.34999084	51.97881699	389.05017090	0.53603315	8.00950050	999.47534180	0.00002912	0.00000086	0.00002913	
22880	0.00355188	0.47855753	0.73385620	0.93747956	29.87100220	248.74540710	52.40810013	388.97833252	-0.79416370	7.64036846	999.71777344	-0.00005274	0.00002120	-0.00005381	
22900	0.00285801	0.47543663	0.72882080	1.75454593	29.87100220	246.71853638	53.07379532	389.34335327	1.74436855	8.13225079	998.87036133	-0.00005076	0.00001187	-0.00007703	
22920	0.00372393	0.47171721	0.72366333	0.63818413	29.87100220	248.65126038	51.62369537	389.12142944	-0.88966465	8.87507725	999.36584473	0.00007543	0.00002953	0.00001646	
22940	0.00715522	0.47331753	0.72387695	1.21427250	29.87100220	248.32214355	50.98623276	387.93713379	-0.19918013	7.62347984	998.13330078	-0.00001114	0.00000043	-0.00006671	
22960	0.00797852	0.47522828	0.71994019	0.77984637	29.87100220	247.69059753	51.04005814	389.03179932	-0.23588610	8.24111938	999.38354492	0.00004792	-0.00002325	0.00001118	
22980	0.00799225	0.47934952	0.71661377	0.65098280	29.87100220	248.12538147	51.45841217	388.44338989	-0.54920959	7.03564739	999.24298096	-0.00002633	0.00004656	0.00003438	
23000	0.01276350	0.47659865	0.71652222	0.32075748	29.87100220	247.68644714	51.72205353	389.38153076	1.22793198	7.94176865	999.88916016	-0.00003849	0.00001122	0.00000250	
23020	0.01164802	0.47206444	0.71649170	0.35552239	29.87100220	248.50457764	52.35414886	389.02743530	0.90819693	7.78334236	1000.21612549	-0.00000701	0.00000216	-0.00000141	
23040	0.00759768	0.47408423	0.71194458	0.23069175	29.87100220	247.68714905	52.03356934	389.00289917	0.10992241	7.79658604	1001.67687988	-0.00003879	-0.00005140	0.00001212	
23060	0.00656146	0.47338542	0.71478271	0.98367494	29.87100220	247.54544067	52.65373611	387.96640015	0.05876875	7.53183937	999.97058105	0.00001377	0.00002588	0.00001096	
23080	0.00768345	0.47519365	0.71847534	0.85877132	29.87100220	248.55381775	52.35321045	388.80728149	-0.06223631	8.59049416	1001.33343506	-0.00000323	0.00001081	0.00000672	
23100	0.00513839	0.47471657	0.71975708	0.32090816	29.87100220	248.40617371	52.19976044	389.57421875	-0.32295799	8.35109425	998.72869873	-0.00005902	0.00000781	0.00000342	
23120	0.00334458	0.47133204	0.72344971	1.85663247	29.87100220	248.61091614	50.10372162	388.63787842	1.85840654	8.40472412	998.25439453	-0.00000578	-0.00001588	-0.00002531	
23140	0.00207727	0.47181049	0.72103882	0.59720576	29.87100220	246.87741089	51.07863235	387.85604858	-1.65524960	8.10023403	998.84643555	-0.00002947	0.00002635	0.00001429	
23160	0.00188125	0.47129047	0.71969604	0.58173269	29.87100220	247.88565063	51.24687195	388.37774658	0.77464104	8.73706722	999.82891846	0.00000486	0.00003708	-0.00001838	
23180	0.00340977	0.47170925	0.71783447	1.16760194	29.87100220	248.51158142	51.98099518	387.85681152	0.53693819	8.49997520	1000.19879150	-0.00003014	-0.00001035	-0.00005370	
23200	0.00388501	0.46740031	0.71319580	0.61928481	29.87100220	247.20811462	52.28680801	388.28167725	0.15683222	9.44445801	999.32104492	-0.00001270	0.00000205	-0.00009151	
23220	0.00433069	0.46699598	0.70602417	0.74202085	29.87100220	247.78015137	52.55909729	389.29513550	0.41065979	8.12315178	1000.33636475	-0.00003852	-0.00001066	0.00001023	
23240	0.00673654	0.46651793	0.71099854	0.71699393	29.87100220	248.17366028	51.77099228	388.17626953	-0.24488449	8.38722324	998.40258789	-0.00001708	0.00003066	-0.00000461	
23260	0.00901635	0.46574515	0.71020508	1.45315766	29.87100220	246.14916992	51.23627472	388.95153809	-0.30922127	8.01019001	1000.08038330	-0.00003088	-0.00007330	0.00000400	
23280	0.00469757	0.46328112	0.70803833	0.50178677	29.87100220	247.49420166	52.18856430	388.94796753	1.26936340	8.88077927	1001.17419434	-0.00001697	0.00006495	-0.00002146	
23300	0.01004661	0.46320578	0.70861816	0.18507765	29.87100220	247.64210510	51.56073761	388.71304321	0.64947987	9.21770477	999.94042969	0.00005652	0.00002228	0.00003845	
23320	0.01095042	0.46928635	0.71374512	2.13511014	29.87100220	248.37380981	49.83687210	388.07336426	-1.02931356	7.53024292	1000.57403564	0.00003102	0.00003550	-0.00005612	
23340	0.01140598	0.46894655	0.70352173	0.82786816	29.87100220	247.63952637	52.60522079	388.46444702	-0.30664444	7.64841938	999.96557617	-0.00005123	-0.00000813	-0.00002725	
23360	0.01096135	0.46320069	0.70370483	0.90665746	29.87100220	247.49217224	52.65967178	389.01577759	-1.28285027	7.75232697	999.46746826	-0.00003913	0.00000898	0.00000929	
23380	0.01115555	0.45820943	0.70034790	0.85723370	29.87100220	247.83081055	52.60847092	388.74468994	0.90707922	6.92588139	999.01129150	0.00004184	0.00002099	0.00003784	
23400	0.01228210	0.46263871	0.70040894	0.43003222	29.87100220	247.78132629	52.24525452	389.28677368	0.06530428	7.05527496	1000.22491455	0.00000795	0.00007709	-0.00003380	
23420	0.01531197	0.46614805	0.70434570	0.39426291	29.87100220	247.97113037	52.14622498	389.95120239	2.36674309	7.63705015	1000.22961426	0.00004348	0.00000828	-0.00003192	
23440	0.01247165	0.46869090	0.70098877	1.70669055	29.87100220	247.01118469	53.43599701	388.30847168	-0.41403294	6.20715046	999.99426270	-0.00000676	-0.00002224	0.00005440	
23460	0.01387939	0.46738392	0.70108032	1.23440456	29.87100220	247.54446411	52.91527557	387.97335815	-2.38192415	9.07432365	1000.28814697	-0.00005611	0.00003046	-0.00002610	
23480	0.01682446	0.46071035	0.69995117	0.66705567	29.87100220	247.30992126	51.03122330	388.08438110	-0.32040644	8.47806072	999.21514893	0.00002969	0.00001123	-0.00001533	
23500	0.01653111	0.46306410	0.69628906	1.27002406	29.87100220	248.11914062	52.97600174	388.59429932	-0.31012583	7.51971531	999.35699463	0.00003751	0.00000184	-0.00004233	
23520	0.01531933	0.46682748	0.69430542	1.00375676	29.87100220	249.17808533	51.31920624	389.95278931	0.04333496	9.21372604	1000.05834961	-0.00002925	-0.00001791	-0.00002133	
23540	0.01254454	0.46706116	0.69226074	0.17931530	29.87100220	247.30444336	51.92311478	388.55029297	-0.32181406	8.71982098	999.33239746	0.00003940	0.00000142	0.00002452	
23560	0.01229255	0.46753153	0.69393921	0.51527864	29.87100220	248.02603149	51.40930939	389.10345459	0.42744970	7.17697668	1000.10272217	-0.00000432	-0.00003501	-0.00000860	
23580	0.00906533	0.46316779	0.69515991	0.79713219	29.87100220	248.17111206	52.24275970	388.35461426	-1.37468433	8.54584026	999.04321289	0.00004200	0.00000025	-0.00002808	
23600	0.00900233	0.46905008	0.69149780	0.53233343	29.87100220	248.07366943	52.19132233	388.62774658	-0.91908455	7.99925709	999.70953369	-0.00005848	0.00000646	-0.00002734	
23620	0.00813859	0.46438339	0.68859863	0.80611455	29.87100220	247.83160400	52.60747147	388.57885742	1.38673735	7.61167336	999.08221436	0.00005645	-0.00002600	0.00007423	
23640	0.00689183	0.46775398	0.68887329	0.64380711	29.87100220	247.06143188	52.23630905	388.77496338	-0.31017590	8.49718761	1000.55944824	0.00003813	-0.00002223	-0.00003535	
23660	0.00544692	0.46898460	0.68786621	1.47654593	29.87100220	248.51298523	50.67763901	388.54074097	-0.20132923	8.71922588	999.21105957	-0.00002811	0.00003805	-0.00001361	
23680	0.00784826	0.46571934	0.68566895	0.44310728	29.87100220	247.83198547	52.29462433	388.73632812	0.06737804	7.42574024	1000.95080566	0.00005515	-0.00004450	0.00000681	
23700	0.00475664	0.46424305	0.68615723	0.50963926	29.87100220	248.16523743	52.45831680	389.41055298	0.73798132	6.95160818	998.11309814	0.00000532	-0.00004619	0.00001697	
23720	0.00077395	0.46333292	0.68383789	0.75168502	29.87100220	247.25361633	52.49876785	388.67517090	-1.04886913	7.98246384	998.60876465	0.00005883	-0.00004308	0.00000675	
23740	-0.00020928	0.46853355	0.68066406	0.72568303	29.87100220	247.58753967	52.55751801	389.29132080	-0.72154522	8.23654556	999.38012695	-0.00000319	0.00004291	-0.00002062	
23760	0.00415286	0.46826336	0.67980957	1.22478223	29.87100220	249.13426208	51.52171326	388.90704346	-0.43881702	8.84911919	1000.06231689	0.00001911	0.00003428	-0.00008080	
23780	0.00605774	0.47160420	0.67236328	1.36201727	29.87100220	246.77276611	51.24442291	389.46148682	0.08852386	7.91950560	999.06658936	-0.00003553	-0.00002107	0.00002984	
23800	0.00547468	0.46771455	0.67251587	0.74416876	29.87100220	247.49900818	51.19338989	388.70046997	-1.51587486	7.03519344	999.84716797	0.00001306	0.00003531	0.00000187	
23820	0.00788951	0.46747532	0.67272949	0.94271022	29.87100220	246.77174377	52.44316101	388.77481079	-0.30996275	8.86417389	1001.04089355	-0.00005016	-0.00000777	0.00002156	
23840	0.00657281	0.46212703	0.67425537	0.20538512	29.87100220	247.59378052	52.02910995	388.39288330	-0.42436409	8.14296818	1001.05480957	-0.00000317	0.00000119	0.00001659	
23860	0.01021647	0.45902649	0.67578125	0.52952015	29.87100220	247.69023132	51.35290146	388.87426758	-1.20341587	6.93563032	998.26232910	-0.00006331	0.00004502	-0.00002240	
23880	0.01354770	0.45716777	0.67184448	1.13825119	29.87100220	246.86564636	52.65518951	389.11398315	-0.20342827	8.83749771	999.08642578	-0.00001874	0.00000735	-0.00001562	
23900	0.01318595	0.45581588	0.67205811	0.93958801	29.87100220	248.36549377	51.20085526	388.77288818	0.57637930	7.43939972	998.75384521	-0.00001779	0.00001593	0.00000833	
23920	0.01442098	0.45518690	0.67599487	0.84219766	29.87100220	246.73300171	50.92118454	387.95956421	0.28647947	7.62805367	998.13671875	-0.00001909	0.00001725	0.00003235	
23940	0.01286004	0.45535502	0.67822266	0.46379858	29.87100220	247.78805542	51.87243652	388.17141724	0.29944944	8.62987137	1001.05004883	0.00004642	0.00006607	0.00001935	
23960	0.01694380	0.45860836	0.67953491	1.12607062	29.87100220	248.40684509	52.87576675	388.92889404	0.42885780	6.93521690	999.98547363	-0.00003823	0.00001165	0.00002879	
23980	0.01789797	0.45712268	0.67877197	0.71848124	29.87100220	248.50608826	52.09194183	388.90994263	0.43443823	6.94565010	1000.71875000	-0.00005655	0.00000670	0.00003649	
24000	0.01936351	0.45359927	0.68038940	0.38188440	29.87100220	247.59431458	52.02844238	388.28234863	0.04481840	7.50575638	998.13745117	-0.00000934	0.00000222	-0.00003370	
24020	0.01837775	0.45273361	0.67855835	0.50208020	29.87100220	247.69271851	51.40187454	388.32284546	-0.68159580	7.86935997	998.85815430	-0.00000009	0.00000390	0.00003157	
24040	0.02028471	0.44949064	0.67828369	0.76407534	29.87100220	247.11317444	51.13891220	388.85726929	-0.31363249	7.87974644	999.34960938	0.00004994	0.00000609	-0.00006274	
24060	0.02126215	0.45191669	0.67575073	0.76691782	29.87100220	248.21607971	52.45538330	388.85870361	-0.71811008	7.75418615	999.22705078	-0.00002676	-0.00000873	0.00000261	
24080	0.01912126	0.44951540	0.67691040	0.76662123	29.87100220	247.59803772	51.03459930	388.25592041	-0.56180334	7.74527645	998.49493408	0.00001521	-0.00006867	-0.00003021	
24100	0.01752429	0.45608124	0.67889404	0.95139045	29.87100220	247.11575317	50.87538147	388.51864624	-0.90952063	7.40615940	1000.21069336	0.00002018	0.00000318	-0.00000990	
24120	0.01764283	0.45385936	0.67999268	0.67772794	29.87100220	248.50724792	51.56986618	389.06192017	0.15640545	8.71048355	998.35815430	0.00000701	-0.00001207	0.00000913	
24140	0.01661536	0.45593637	0.68029785	0.69196659	29.87100220	247.20393372	51.97962570	389.37896729	0.18061113	8.26695633	1000.93438721	-0.00000928	-0.00001614	-0.00000949	
24160	0.01716147	0.45174024	0.68228149	0.96709144	29.87100220	248.12632751	50.98864365	388.59671021	-0.06474495	7.64896774	999.84509277	0.00003336	-0.00002622	0.00001355	
24180	0.01274114	0.45334008	0.68450928	1.37579548	29.87100220	247.20169067	53.07575989	389.02117920	0.40133381	8.59449768	998.48449707	0.00000472	0.00004153	0.00005519	
24200	0.01691445	0.45432124	0.68536377	0.74397069	29.87100220	248.45828247	52.14318466	388.79983521	0.52920914	9.58528709	1000.54321289	0.00003573	-0.00001761	0.00003072	
24220	0.01498219	0.45684329	0.68698120	0.83052516	29.87100220	247.10986328	51.45542526	389.30789185	0.65069914	8.12022114	998.74047852	-0.00008043	-0.00000876	-0.00001203	
24240	0.01255904	0.45297718	0.69287109	0.34838110	29.87100220	247.59133911	51.61564636	389.21102905	0.14259243	10.51759720	998.80999756	0.00004087	-0.00000814	0.00002306	
24260	0.01048937	0.45747375	0.69683838	0.58354372	29.87100220	247.30441284	52.28760147	388.28359985	0.28895521	9.22122955	1000.42675781	-0.00000024	-0.00000180	0.00001431	
24280	0.00915230	0.45800346	0.70050049	0.37181199	29.87100220	247.44688416	51.82268906	389.04788208	-0.56065941	8.11400414	999.09863281	0.00005329	-0.00000164	0.00001162	
